-2.70959249886208,3.58490566037736,Klasa 1
-2.89648706417842,2.31654393858575,Klasa 1
-3.08338162949477,1.24528301886792,Klasa 1
-3.45717076012745,0.113207547169811,Klasa 1
-3.58176713700501,-1.09433962264151,Klasa 1
-8.0049385161584,-4.3943934638488,Klasa 1
-3.89325807919891,-3.28301886792453,Klasa 1
-4.64083634046427,-4.11320754716981,Klasa 1
-7.00816750113792,-0.762592046060693,Klasa 1
-6.50978199362767,-5.24528301886792,Klasa 1
-7.81804395084206,0.0269300012845477,Klasa 1
-7.94264032771962,-6.30188679245283,Klasa 1
-9.12630590805644,-6.67924528301887,Klasa 1
-9.37549866181156,7.28301886792453,Klasa 1
-8.37872764679108,6.50101078951552,Klasa 1
-7.31965844333182,6,Klasa 1
-6.38518561675011,5.62264150943396,Klasa 1
-5.13922184797451,4.94339622641509,Klasa 1
-4.14245083295403,4.33962264150943,Klasa 1
-7.31965844333182,2.55340055278932,Klasa 1
-4.95232728265817,-2.90566037735849,Klasa 1
-6.75897474738279,-3.66037735849057,Klasa 1
-8.25413126991352,-2.26268393601665,Klasa 1
-9.18860409649522,-5.09433962264151,Klasa 1
-9.37549866181156,-2.90566037735849,Klasa 1
-6.69667655894401,-2.02582732181308,Klasa 1
-5.63760735548475,-0.288878817653549,Klasa 1
-4.89002909421939,-1.69811320754717,Klasa 1
-4.51623996358671,0.0377358490566042,Klasa 1
-4.14245083295403,2.30188679245283,Klasa 1
-4.32934539827037,1.16981132075472,Klasa 1
-6.57208018206645,4.21139685221432,Klasa 1
-8.81481496586254,2.39549614332027,Klasa 1
-7.19506206645426,1.29016527703693,Klasa 1
-9.43779685025034,-1.54716981132075,Klasa 1
-9.250902284934,0.188679245283019,Klasa 1
-9.18860409649522,4.84301449009051,Klasa 1
-7.75574576240328,4.52720567115242,Klasa 1
-5.13922184797451,3.35849056603774,Klasa 1
-5.82450192080109,1.8428307101786,Klasa 1
-3.58176713700501,-4.23648905437975,Klasa 2
-2.46039974510696,-3.84172803070713,Klasa 2
-1.0898395994538,-2.97325377862736,Klasa 2
0.280720546199362,-2.18373173128212,Klasa 2
1.96277163404643,-1.23630527446784,Klasa 2
3.02184083750569,-0.762592046060693,Klasa 2
4.08091004096495,0.0269300012845477,Klasa 2
-3.83095989076013,-5.49972433013214,Klasa 2
-4.08015264451525,-7.07876842482262,Klasa 2
-4.32934539827037,-8.6578125195131,Klasa 2
-4.51623996358671,-9.68419118106191,Klasa 2
5.07768105598543,-0.604687636591645,Klasa 2
6.38594301319982,-1.47316188867141,Klasa 2
7.88109953573054,-2.26268393601665,Klasa 2
9.25165968138371,-2.89430157389284,Klasa 2
8.13029228948566,-4.7102022827869,Klasa 2
6.26134663632226,-5.65762873960118,Klasa 2
4.39240098315885,-6.99981622008809,Klasa 2
2.64805170687301,-7.78933826743333,Klasa 2
0.529913299954483,-8.57886031477857,Klasa 2
-1.15213778789258,-9.44733456685834,Klasa 2
-3.08338162949477,-10.0789522047345,Klasa 2
-2.58499612198452,-5.56169436252753,Klasa 2
-0.466857715066,-4.45219243637143,Klasa 2
1.52668431497496,-3.10494009746759,Klasa 2
2.95954264906691,-2.3124387216418,Klasa 2
4.33010279472007,-1.51993734581601,Klasa 2
5.8252593172508,-2.39168885922438,Klasa 2
7.32041583978152,-3.26344037263275,Klasa 2
5.88755750568958,-4.45219243637143,Klasa 2
4.39240098315885,-5.3239439497798,Klasa 2
2.77264808375057,-6.4334458759359,Klasa 2
0.654509676832044,-6.75044642626622,Klasa 2
-0.965243222576241,-7.46369766450943,Klasa 2
-2.21120699135184,-8.25619904033521,Klasa 2
-1.58822510696404,-6.11644532560559,Klasa 2
1.02829880746472,-4.84844312428432,Klasa 2
2.89724446062813,-4.13519188604111,Klasa 2
4.39240098315885,-3.10494009746759,Klasa 2
-2.89648706417842,-7.30519738934427,Klasa 2
-2.0243124260355,3.78982187221677,Klasa 3
-0.965243222576241,3.55207145946903,Klasa 3
0.467615111515704,2.60106980847809,Klasa 3
1.33978974965862,2.28406925814777,Klasa 3
2.52345532999545,1.72931829506972,Klasa 3
3.39562996813837,1.01606705682651,Klasa 3
4.39240098315885,1.25381746957425,Klasa 3
5.38917199817933,2.04631884540004,Klasa 3
6.63513576695494,2.36331939573035,Klasa 3
8.0056959126081,3.3143210467213,Klasa 3
9.25165968138371,3.78982187221677,Klasa 3
-1.58822510696404,5.29557448628577,Klasa 3
-1.15213778789258,6.88057723793735,Klasa 3
-0.965243222576241,8.38632985200634,Klasa 3
-0.466857715066,10.0505827412405,Klasa 3
-0.71605046882112,4.58232324804256,Klasa 3
0.779106053709604,4.34457283529482,Klasa 3
1.83817525716887,3.39357118430388,Klasa 3
2.95954264906691,2.83882022122582,Klasa 3
4.01861185252617,2.36331939573035,Klasa 3
5.01538286754665,3.07657063397356,Klasa 3
6.26134663632226,3.55207145946903,Klasa 3
7.0712230860264,4.26532269771224,Klasa 3
6.19904844788348,5.69182517419866,Klasa 3
4.57929554847519,6.64282682518961,Klasa 3
3.27103359126081,7.19757778826766,Klasa 3
2.21196438780155,8.78258053991924,Klasa 3
0.966000619025944,9.09958109024955,Klasa 3
5.32687380974055,4.74082352320772,Klasa 3
3.95631366408739,3.86907200979935,Klasa 3
2.08736801092399,4.58232324804256,Klasa 3
0.592211488393263,5.45407476145093,Klasa 3
0.841404242148384,7.27682792585024,Klasa 3
2.21196438780155,7.11832765068508,Klasa 3
3.52022634501593,5.9295755869464,Klasa 3
4.70389192535275,5.29557448628577,Klasa 3
3.08413902594447,4.8200736607903,Klasa 3
7.6942049704142,4.50307311045998,Klasa 3
-0.1553667728721,6.64282682518961,Klasa 3
-0.217664961310879,8.38632985200634,Klasa 3
-2.70959249886208,3.23507090913872,Klasa 1
-5.20152003641329,-1.36143707065085,Klasa 1
-3.08338162949477,0.46131609374846,Klasa 1
-3.70636351388257,-1.91618803372891,Klasa 1
-4.08015264451525,-3.65969106054564,Klasa 1
-5.69990554392353,-4.37294229878885,Klasa 1
-6.94586931269913,-5.00694339944948,Klasa 1
-8.6279204005462,-5.48244422494495,Klasa 1
-9.31320047337278,-6.75044642626622,Klasa 1
-8.81481496586254,6.72207696277219,Klasa 1
-7.07046568957669,5.69182517419866,Klasa 1
-5.20152003641329,4.8200736607903,Klasa 1
-3.95555626763769,2.83882022122582,Klasa 1
-5.01462547109695,1.65006815748714,Klasa 1
-7.00816750113792,3.39357118430388,Klasa 1
-6.50978199362767,0.46131609374846,Klasa 1
-8.44102583522986,-0.806686107572803,Klasa 1
-8.0049385161584,2.75957008364325,Klasa 1
-8.6279204005462,4.34457283529482,Klasa 1
-7.3819566317706,-2.70868940955469,Klasa 1
-1.65052329540282,-3.26344037263275,Klasa 2
1.27749156121985,-1.51993734581601,Klasa 2
4.01861185252617,-0.648185832407645,Klasa 2
-3.14567981793355,-5.16544367461464,Klasa 2
-3.27027619481111,-8.57319959066553,Klasa 2
-1.21443597633136,-4.9276932618669,Klasa 2
-0.0930685844333183,-6.51269601351848,Klasa 2
1.15289518434228,-7.62219793967458,Klasa 2
2.89724446062813,-4.76919298670174,Klasa 2
5.13997924442421,-2.78793954713727,Klasa 2
7.25811765134274,-3.10494009746759,Klasa 2
8.69097598543468,-3.58044092296306,Klasa 2
5.57606656349567,-0.96518638273796,Klasa 2
7.19581946290396,-1.91618803372891,Klasa 2
3.70712091033227,-6.90894670143137,Klasa 2
0.405316923076922,-3.18419023505017,Klasa 2
5.13997924442421,-4.9276932618669,Klasa 2
-0.90294503413746,-8.33544917791779,Klasa 2
3.14643721438325,-1.44068720823343,Klasa 2
1.58898250341375,-5.56169436252753,Klasa 2
-1.52592691852526,3.71057173463419,Klasa 3
-0.279963149749658,2.9180703588084,Klasa 3
2.14966619936277,1.57081801990456,Klasa 3
5.32687380974055,1.65006815748714,Klasa 3
7.0712230860264,3.23507090913872,Klasa 3
4.45469917159763,4.50307311045998,Klasa 3
1.65128069185253,6.16732599969414,Klasa 3
-0.90294503413746,5.61257503661608,Klasa 3
0.841404242148384,8.38632985200634,Klasa 3
3.52022634501593,3.3143210467213,Klasa 3
2.14966619936277,3.94832214738193,Klasa 3
0.841404242148384,3.3143210467213,Klasa 3
0.467615111515704,6.48432655002445,Klasa 3
5.38917199817933,5.85032544936382,Klasa 3
6.51053939007738,4.58232324804256,Klasa 3
8.44178323167956,4.10682242254709,Klasa 3
1.21519337278106,5.05782407353803,Klasa 3
-0.65375228038234,7.51457833859798,Klasa 3
-0.34226133818844,9.49583177816245,Klasa 3
3.08413902594447,6.40507641244187,Klasa 3
